name,p_seq_true,bridges,length,fragments_mapped,both_mapped,properpair,good,bases_uncovered,p_not_segmented
TR1685-c0_g1_i1,0.775,0,286,13,12,11,3,9,0.929133
TR1686-c0_g1_i1,0.790476,0,250,0,0,0,0,95,0.995819
TR1686-c0_g1_i2,0.872727,2,249,5,4,4,2,9,0.909377
TR1687-c0_g1_i1,0.683929,1,251,7,6,5,3,0,0.635281
TR1688-c0_g1_i1,0.456686,0,402,81,19,19,12,1,0.701496
TR1688-c0_g2_i1,0.72,0,534,14,14,13,7,21,0.879939
TR1688-c0_g2_i2,0.736786,5,498,42,25,22,12,0,0.873362
TR1689-c0_g1_i1,0.259023,4,229,28,12,7,1,0,0.118219
TR1690-c0_g1_i1,0.795031,1,225,24,21,17,5,0,0.879973
TR1691-c0_g1_i1,0.472639,1,257,18,13,12,2,0,0.56569
TR1692-c0_g1_i1,0.842857,7,332,7,7,7,0,74,0.647184
TR1692-c0_g1_i2,0.664286,1,344,3,2,2,0,123,0.877568
TR1693-c0_g1_i1,0.717391,0,578,14,13,13,8,105,0.977661
TR1693-c0_g2_i1,0.361003,3,303,11,5,5,2,0,0.0865765
TR1694-c0_g1_i1,0.774384,0,262,15,15,12,6,3,0.885887
TR1695-c0_g1_i1,0.897321,0,373,16,15,15,8,0,0.9596
TR1696-c0_g1_i1,0.936646,0,354,12,11,10,8,0,0.94856
TR1697-c0_g1_i1,0.759569,6,547,15,14,13,3,63,0.891259
TR1697-c0_g2_i1,0.790714,8,506,14,13,12,3,46,0.876332
TR1698-c0_g1_i1,0.957143,0,229,4,4,4,2,0,0.903629
TR1699-c0_g1_i1,0.75873,2,334,6,5,3,2,31,0.927792
TR1699-c0_g2_i1,0.57619,0,258,3,0,0,0,10,0.127475
TR1700-c0_g1_i1,0.665306,1,234,2,2,1,0,14,0.988549
TR1700-c0_g2_i1,0.890476,6,234,9,9,8,1,43,0.888605
TR1701-c0_g1_i1,1,0,242,0,0,0,0,242,0.997424
TR1701-c0_g1_i2,0.883516,9,488,34,34,33,14,0,0.872274
TR1701-c0_g1_i3,0.835714,2,242,4,2,2,0,3,0.971849
TR1701-c0_g1_i4,0.755102,0,488,3,3,3,0,228,0.994944
TR1702-c0_g1_i1,0.530561,1,433,23,17,14,8,0,0.776071
TR1703-c0_g1_i1,0.888889,2,331,9,9,8,2,10,0.86053
TR1703-c0_g2_i1,0.764835,3,331,9,8,5,4,80,0.978983
TR1704-c0_g1_i1,0.874142,2,647,343,339,334,200,24,0.621776
TR1704-c0_g2_i1,0.881627,9,646,372,364,344,202,0,0.607125
TR1705-c0_g1_i1,0.893878,0,504,14,12,11,7,0,0.904997
TR1706-c0_g1_i1,0.8,0,236,17,14,13,3,0,0.751011
TR1707-c0_g1_i1,0.754286,0,231,4,4,4,2,0,0.983307
TR1708-c0_g1_i1,0.908844,1,291,11,11,9,5,0,0.940877
TR1709-c0_g1_i1,0.33668,3,224,8,3,3,0,15,0.520518
TR1709-c0_g2_i1,0.885714,0,256,2,2,2,0,146,0.749488
TR1710-c0_g1_i1,0.740659,2,265,5,4,4,0,1,0.973309
TR1710-c0_g2_i1,0.833333,3,266,4,3,3,0,31,0.942025
TR1711-c0_g1_i1,0.82521,0,282,8,8,8,2,24,0.425163
TR1712-c0_g1_i1,0.812571,0,373,12,11,11,5,0,0.877523
TR1712-c0_g1_i2,0.783744,1,712,59,51,48,25,3,0.913742
TR1713-c0_g1_i1,0.392037,3,325,13,4,4,0,19,0.279015
TR1713-c0_g2_i1,0.985714,1,268,1,1,0,0,144,0.996081
TR1714-c0_g1_i1,0.356593,4,314,53,21,13,9,0,0.206178
TR1715-c0_g1_i1,0.684982,7,369,16,15,14,2,0,0.412696
TR1715-c0_g2_i1,1,0,238,0,0,0,0,127,0.154522
TR1716-c0_g1_i1,0.864986,4,554,23,23,22,10,0,0.903697
TR1716-c0_g2_i1,0.884127,6,348,8,7,5,0,56,0.765437
TR1717-c0_g1_i1,0.868254,5,407,6,6,5,0,2,0.941579
TR1717-c0_g2_i1,0.771429,1,407,2,2,2,1,132,0.995164
TR1718-c0_g1_i1,0.34038,0,256,27,14,13,7,0,0.123162
TR1719-c0_g1_i1,0.221074,7,269,222,17,10,4,0,0.117474
TR1720-c0_g1_i1,0.790909,1,332,11,9,8,3,0,0.84324
TR1721-c0_g1_i1,0.924424,0,550,15,15,15,10,0,0.929574
TR1722-c0_g1_i1,0.865064,0,926,46,45,44,27,75,0.936512
TR1722-c0_g2_i1,0.846176,1,490,51,50,46,22,9,0.827678
TR1723-c0_g1_i1,0.385714,1,371,32,6,6,0,1,0.61864
TR1723-c0_g1_i2,0.948571,3,273,3,3,3,0,84,0.140949
TR1724-c0_g1_i1,0.804082,3,326,4,3,3,0,4,0.936194
TR1724-c0_g1_i2,0.742857,2,325,2,2,2,0,188,0.997062
TR1725-c0_g1_i1,0.882143,0,269,17,16,14,7,13,0.813421
TR1726-c0_g1_i1,0.836735,1,305,11,10,9,4,0,0.940331
TR1727-c0_g1_i1,0.989286,0,231,4,4,4,4,0,0.970408
TR1728-c0_g1_i1,0.792717,0,272,28,21,18,6,4,0.773556
TR1729-c0_g1_i1,0.585714,0,254,1,0,0,0,111,0.997424
TR1729-c0_g2_i1,0.685714,2,239,5,5,4,2,14,0.923158
TR1729-c0_g3_i1,0.787302,3,442,5,4,4,1,1,0.936005
TR1729-c0_g3_i2,0.816667,3,358,5,5,4,0,0,0.91765
TR1730-c0_g1_i1,1,0,333,0,0,0,0,263,0.997424
TR1730-c0_g2_i1,0.880745,4,334,7,5,4,0,0,0.727884
TR1731-c0_g1_i1,0.814286,0,366,9,9,8,3,4,0.931366
TR1732-c0_g1_i1,0.801242,1,492,12,11,10,4,9,0.59565
TR1732-c0_g2_i1,0.860317,0,545,5,4,4,1,212,0.984238
TR1733-c0_g1_i1,0.854762,0,368,13,11,10,6,0,0.928682
TR1734-c0_g1_i1,0.760108,1,227,27,20,17,12,0,0.606201
TR1735-c0_g1_i1,1,0,242,2,2,2,2,21,0.17811
TR1735-c0_g2_i1,0.796825,1,264,2,2,2,0,1,0.968842
TR1736-c0_g1_i1,0.851737,0,452,20,18,16,9,0,0.918401
TR1737-c0_g1_i1,0.629714,3,317,12,11,8,5,0,0.818777
TR1738-c0_g1_i1,0.92381,0,260,7,7,7,5,0,0.92174
TR1739-c0_g1_i1,0.777551,0,226,5,5,5,3,0,0.903558
TR1740-c0_g1_i1,0.641558,0,332,1,1,1,0,1,0.783333
TR1740-c0_g2_i1,0.716484,0,331,4,3,2,2,1,0.963286
TR1741-c0_g1_i1,0.773399,0,303,15,14,12,5,7,0.955701
TR1742-c0_g1_i1,0.940476,1,224,9,7,6,2,10,0.785871
TR1742-c0_g1_i2,0.902857,3,224,5,5,5,2,52,0.912087
TR1743-c0_g1_i1,0.582653,3,270,21,11,4,4,40,0.834348
TR1743-c0_g2_i1,0.54026,2,452,4,3,3,0,292,0.995426
TR1744-c0_g1_i1,0.768473,0,396,14,12,12,6,0,0.807966
TR1745-c0_g1_i1,0.935714,0,237,4,4,4,1,0,0.966926
TR1746-c0_g1_i1,0.863492,0,248,9,8,8,5,12,0.932497
TR1747-c0_g1_i1,0.525857,0,234,14,4,4,1,35,0.0313613
TR1748-c0_g1_i1,0.731746,0,224,9,7,7,4,0,0.966296
TR1749-c0_g1_i1,1,1,259,2,2,2,1,56,0.9948
TR1749-c0_g2_i1,0.797959,5,259,7,5,4,0,20,0.928852
TR1750-c0_g1_i1,0.935714,0,364,10,9,9,6,0,0.903355
TR1751-c0_g1_i1,0.742857,0,270,1,1,1,0,82,0.996111
TR1751-c0_g1_i2,0.638095,1,270,2,1,1,0,125,0.995348
TR1751-c0_g1_i3,0.889286,0,278,0,0,0,0,54,0.970295
TR1751-c0_g1_i4,0.921429,3,278,4,4,3,0,4,0.983322
TR1752-c0_g1_i1,0.865306,0,333,3,3,2,1,143,0.939263
TR1752-c0_g2_i1,0.821849,4,334,8,7,6,2,3,0.950575
TR1752-c0_g3_i1,1,0,352,1,1,1,1,234,0.995623
TR1753-c0_g1_i1,0.765217,0,241,11,10,9,2,4,0.920159
TR1754-c0_g1_i1,0.4948,0,423,25,20,20,9,0,0.268689
TR1755-c0_g1_i1,0.734821,1,259,15,15,13,4,51,0.675769
TR1756-c0_g1_i1,0.689796,3,307,10,8,4,0,6,0.944962
TR1756-c0_g2_i1,0.897143,1,265,1,1,1,0,106,0.155334
TR1757-c0_g1_i1,0.861905,0,281,2,0,0,0,8,0.975632
TR1757-c0_g2_i1,0.95102,3,281,3,3,3,0,46,0.986778
TR1758-c0_g1_i1,0.847059,0,260,9,8,7,3,0,0.938817
TR1759-c0_g1_i1,0.919048,0,228,6,6,6,3,0,0.946026
TR1760-c0_g1_i1,0.71746,1,328,2,2,2,0,12,0.987116
TR1760-c0_g2_i1,0.834286,1,327,1,1,1,0,40,0.995348
TR1761-c0_g1_i1,0.925714,1,371,2,2,1,0,19,0.992936
TR1761-c0_g1_i2,0.808791,3,370,3,3,3,0,14,0.98715
TR1762-c0_g1_i1,0.827755,1,242,17,15,13,7,0,0.721446
TR1763-c0_g1_i1,0.879883,0,295,25,24,23,9,4,0.83024
TR1764-c0_g1_i1,0.757143,2,299,3,3,3,1,10,0.988768
TR1764-c0_g2_i1,0.832653,1,324,6,4,3,2,14,0.776057
TR1765-c0_g1_i1,0.911111,3,394,5,5,5,1,66,0.771396
TR1765-c0_g2_i1,0.78,4,397,7,7,6,1,59,0.975015
TR1766-c0_g1_i1,0.7,1,244,3,1,1,0,97,0.106631
TR1766-c0_g2_i1,0.878571,1,387,8,8,8,2,1,0.968608
TR1767-c0_g1_i1,0.737566,0,231,28,24,19,9,6,0.743998
TR1768-c0_g1_i1,0.852785,0,486,34,27,24,14,0,0.808541
TR1769-c0_g1_i1,0.873706,16,461,133,127,113,65,0,0.494938
TR1769-c0_g2_i1,0.868966,2,252,7,6,3,2,53,0.874743
TR1769-c0_g3_i1,0.897449,8,252,26,22,18,9,4,0.32492
TR1770-c0_g1_i1,0.817143,0,348,9,6,6,2,0,0.946571
TR1771-c0_g1_i1,0.755804,0,261,27,25,23,10,0,0.760161
TR1772-c0_g1_i1,0.514286,0,408,7,6,6,3,39,0.833819
TR1772-c0_g2_i1,0.682738,0,606,17,16,16,9,0,0.958346
TR1773-c0_g1_i1,0.70696,1,516,13,12,11,6,13,0.95057
TR1773-c0_g2_i1,0.802597,2,457,6,6,6,0,30,0.983818
TR1774-c0_g1_i1,0.933333,1,617,13,13,13,9,22,0.960854
TR1774-c0_g2_i1,0.845174,1,569,33,32,31,14,10,0.905235
TR1775-c0_g1_i1,0.820833,0,517,26,22,20,11,1,0.882812
TR1776-c0_g1_i1,0.868864,0,408,23,18,15,10,0,0.851008
TR1777-c1_g1_i1,0.928358,1,624,33,33,31,18,0,0.82205
TR1778-c0_g1_i1,0.77013,0,359,10,10,9,5,4,0.832122
TR1779-c0_g1_i1,0.651282,0,341,13,13,13,5,0,0.597117
TR1780-c0_g1_i1,0.927473,0,290,7,7,5,5,0,0.944855
TR1781-c0_g1_i1,0.861654,0,279,19,19,17,10,0,0.931847
TR1782-c0_g1_i1,0.617007,0,326,19,12,11,6,2,0.873251
TR1783-c0_g1_i1,0.811538,1,804,42,42,40,19,3,0.593073
TR1783-c0_g2_i1,0.769697,1,756,16,16,14,5,118,0.986589
TR1784-c0_g1_i1,0.748571,2,473,3,2,2,0,313,0.40635
TR1784-c0_g2_i1,0.876786,5,566,11,11,10,5,7,0.980777
TR1784-c0_g2_i2,0.84898,0,567,8,6,5,3,363,0.168097
TR1785-c0_g1_i1,0.50084,2,313,8,4,4,1,56,0.923519
TR1785-c0_g2_i1,0.902256,0,399,7,7,7,6,92,0.892442
TR1786-c0_g1_i1,0.919876,0,462,23,22,21,17,0,0.904042
TR1787-c0_g1_i1,0.437438,0,343,17,10,9,6,0,0.682102
TR1788-c0_g1_i1,0.882286,8,273,14,10,9,1,7,0.820439
TR1788-c0_g2_i1,0.892063,3,274,4,4,4,1,111,0.903422
TR1789-c0_g1_i1,0.504898,3,365,4,3,3,0,0,0.295498
TR1789-c0_g2_i1,0.535535,1,459,11,7,6,2,91,0.314824
TR1790-c0_g1_i1,0.882653,0,443,14,14,14,6,0,0.869275
TR1791-c0_g1_i1,0.508006,0,241,20,7,6,1,0,0.300766
TR1792-c0_g1_i1,0.541715,5,451,19,5,5,0,4,0.135682
TR1792-c0_g1_i2,0.953114,1,662,21,20,18,14,321,0.606679
TR1793-c0_g1_i1,0.764835,0,230,6,6,6,1,0,0.952776
TR1794-c0_g1_i1,0.879762,4,398,14,11,9,5,94,0.467284
TR1794-c0_g1_i2,0.830159,6,398,13,10,8,1,1,0.808371
TR1795-c0_g1_i1,0.849107,0,431,18,16,14,7,0,0.943471
TR1796-c0_g1_i1,0.885714,0,287,3,3,1,0,65,0.97414
TR1796-c0_g1_i2,0.734921,5,287,12,10,7,1,0,0.800356
TR1797-c0_g1_i1,0.714286,1,271,1,1,1,0,49,0.996913
TR1797-c0_g2_i1,0.749068,17,271,21,19,17,1,0,0.498516
TR1798-c0_g1_i1,0.505238,0,333,1,1,1,0,0,0.133634
TR1798-c0_g2_i1,0.511146,5,331,9,8,8,1,3,0.436248
TR1798-c0_g3_i1,0.475458,0,274,0,0,0,0,177,0.984263
TR1799-c0_g1_i1,0.83125,3,252,15,14,10,6,0,0.815363
TR1800-c0_g1_i1,0.983516,0,446,8,8,7,5,15,0.934298
TR1800-c0_g2_i1,1,2,250,2,2,2,0,59,0.215717
TR1801-c0_g1_i1,0.749405,1,287,25,23,20,6,31,0.844774
TR1802-c0_g1_i1,0.897403,1,582,31,30,29,17,25,0.761606
TR1802-c0_g1_i2,0.899567,1,583,17,16,14,10,9,0.864691
TR1803-c0_g1_i1,0.840179,2,440,29,27,24,14,30,0.60575
TR1803-c0_g2_i1,0.866286,6,475,11,11,11,3,29,0.961919
TR1803-c0_g3_i1,0.881319,5,481,40,39,38,15,0,0.885786
TR1804-c0_g1_i1,0.514286,1,356,4,4,4,1,99,0.977079
TR1804-c0_g2_i1,0.58797,4,294,7,4,4,0,10,0.931868
TR1805-c0_g1_i1,0.87381,5,290,7,6,4,0,0,0.899902
TR1805-c0_g1_i2,0.971429,2,290,3,3,3,1,86,0.991956
TR1806-c0_g1_i1,0.933333,4,300,10,9,9,3,0,0.936098
TR1806-c0_g2_i1,0.736508,0,301,2,2,1,1,56,0.976016
TR1807-c0_g1_i1,1,0,237,0,0,0,0,143,0.997424
TR1807-c0_g1_i2,0.876786,3,238,10,5,2,0,0,0.500142
TR1808-c0_g1_i1,0.514286,0,291,1,0,0,0,185,0.818661
TR1808-c0_g2_i1,0.734066,0,405,11,8,8,4,33,0.745631
TR1809-c0_g1_i1,0.84,0,241,13,11,11,5,0,0.683943
TR1810-c0_g1_i1,0.894077,0,266,24,22,16,14,0,0.567957
TR1811-c0_g1_i1,0.580952,1,240,1,1,1,0,40,0.95005
TR1811-c0_g2_i1,0.546603,37,460,45,39,38,0,1,0.181448
TR1811-c0_g2_i2,0.533452,16,460,23,18,16,1,15,0.285254
TR1812-c0_g1_i1,0.785172,8,247,116,103,98,36,0,0.112517
TR1812-c1_g1_i1,0.513331,0,230,22,12,9,3,0,0.0889493
TR1813-c0_g1_i1,0.831714,0,451,51,43,41,16,1,0.784726
TR1814-c0_g1_i1,0.855901,3,545,8,8,8,3,12,0.963583
TR1814-c0_g2_i1,0.985714,1,502,3,3,3,2,156,0.988125
TR1815-c0_g1_i1,0.349617,0,259,58,5,5,2,65,0.287139
TR1816-c0_g1_i1,0.97551,0,265,7,7,7,6,0,0.915562
TR1817-c0_g1_i1,0.47619,1,310,15,10,9,3,4,0.752754
TR1818-c0_g1_i1,1,0,246,0,0,0,0,246,0.997424
TR1818-c0_g2_i1,0.851568,6,488,18,17,16,6,19,0.935958
TR1819-c0_g1_i1,0.574436,1,227,6,5,3,0,0,0.59539
TR1820-c0_g1_i1,0.828571,0,286,15,15,13,9,4,0.936365
TR1821-c0_g1_i1,0.805195,2,469,11,10,9,4,74,0.917111
TR1821-c0_g2_i1,0.821849,25,278,25,25,25,0,0,0.687126
TR1821-c0_g3_i1,0.871429,12,328,32,31,24,13,29,0.177393
TR1822-c0_g1_i1,0.765714,1,227,3,2,1,0,11,0.987157
TR1823-c0_g1_i1,0.879734,0,596,20,20,19,10,0,0.967634
TR1823-c0_g1_i2,0.909184,0,394,14,13,13,5,4,0.954175
TR1824-c0_g1_i1,0.912169,0,512,28,27,25,15,0,0.896195
TR1825-c0_g1_i1,0.926984,0,234,4,4,4,4,0,0.825258
TR1826-c0_g1_i1,0.813095,0,315,37,32,28,11,0,0.640646
TR1827-c0_g1_i1,0.851429,0,227,5,5,5,1,0,0.861374
TR1828-c0_g1_i1,0.840102,55,503,88,81,74,8,4,0.55522
TR1828-c0_g2_i1,0.878144,79,503,100,98,86,8,1,0.754567
TR1829-c0_g1_i1,0.845503,0,387,14,12,11,6,0,0.563866
TR1830-c0_g1_i1,0.964626,0,470,9,9,8,4,95,0.583527
TR1830-c0_g2_i1,0.923429,1,471,11,11,11,8,61,0.128471
TR1831-c0_g1_i1,0.813187,1,351,5,4,4,0,55,0.979759
TR1831-c0_g2_i1,0.933333,2,269,3,2,0,0,78,0.215717
TR1832-c0_g1_i1,0.971429,0,379,1,1,1,1,274,0.991384
TR1832-c0_g2_i1,0.853644,14,379,24,22,16,3,32,0.201984
TR1833-c0_g1_i1,0.768254,2,243,4,4,4,1,8,0.902039
TR1833-c0_g2_i1,0.752381,0,244,1,1,1,0,94,0.96298
TR1834-c0_g1_i1,0.862338,0,267,5,5,5,3,0,0.948927
TR1835-c0_g1_i1,0.842857,0,276,9,7,7,4,0,0.639296
TR1836-c0_g1_i1,0.695238,1,251,2,1,1,0,141,0.990606
TR1836-c0_g2_i1,0.834161,45,226,49,45,43,0,0,0.659673
TR1836-c0_g3_i1,0.80312,41,254,47,41,39,0,0,0.637129
TR1836-c0_g4_i1,0.743161,17,251,34,24,17,2,5,0.406389
TR1837-c0_g1_i1,0.824554,2,382,139,121,102,49,0,0.722787
TR1837-c0_g2_i1,0.846057,19,1136,1013,988,915,541,2,0.827789
TR1837-c0_g2_i2,0.818126,249,324,256,250,245,1,1,0.764604
TR1837-c0_g2_i3,0.819835,37,689,87,81,70,23,1,0.91699
TR1838-c0_g1_i1,0.839796,0,400,14,14,12,4,0,0.851031
TR1839-c0_g1_i1,0.7,0,227,8,6,4,3,7,0.798647
TR1840-c0_g1_i1,0.586607,8,279,32,27,14,8,0,0.814723
TR1841-c0_g1_i1,0.873469,2,294,3,2,2,0,169,0.656948
TR1841-c0_g2_i1,0.650932,3,294,7,3,1,0,1,0.50284
TR1842-c0_g1_i1,0.820843,10,302,198,163,130,87,0,0.721714
TR1843-c0_g1_i1,0.843537,1,226,11,11,9,6,0,0.91379
TR1844-c0_g1_i1,0.730435,0,281,11,10,9,5,12,0.960924
TR1845-c0_g1_i1,0.735714,0,230,12,10,10,3,8,0.892999
TR1846-c0_g1_i1,0.88,0,228,5,5,5,2,0,0.943088
TR1847-c0_g1_i1,0.778571,0,321,12,8,8,3,0,0.950629
TR1848-c0_g1_i1,0.707937,1,318,4,4,3,0,0,0.787961
TR1848-c0_g1_i2,1,2,273,2,2,2,0,94,0.994858
TR1849-c0_g1_i1,0.816667,2,295,4,4,4,1,30,0.980074
TR1849-c0_g1_i2,0.842857,2,295,5,3,2,1,57,0.989548
TR1850-c0_g1_i1,0.31369,22,282,61,34,10,1,0,0.0908947
TR1851-c0_g1_i1,0.990476,1,313,2,2,1,1,200,0.992314
TR1851-c0_g2_i1,0.784615,3,288,3,3,3,0,25,0.970392
TR1851-c0_g2_i2,1,0,289,0,0,0,0,289,0.997424
TR1851-c0_g3_i1,0.883516,3,497,6,4,4,1,57,0.964898
TR1851-c0_g3_i2,0.879365,4,497,8,7,6,2,0,0.982683
TR1852-c0_g1_i1,0.729412,0,355,5,5,5,3,16,0.974062
TR1852-c0_g1_i2,0.76,1,231,2,1,1,0,11,0.710806
TR1852-c0_g2_i1,0.883117,1,356,12,11,9,5,18,0.811588
TR1853-c0_g1_i1,0.857143,4,377,12,11,9,5,26,0.727293
TR1853-c0_g2_i1,0.863354,4,377,18,17,15,7,0,0.526488
TR1853-c1_g1_i1,0.957143,0,309,4,4,4,1,47,0.982106
TR1854-c0_g1_i1,0.886973,3,565,147,137,123,68,2,0.06829
TR1854-c0_g2_i1,0.867509,2,566,60,46,39,26,25,0.264268
TR1855-c0_g1_i1,0.897872,3,517,18,17,16,9,95,0.818846
TR1855-c0_g2_i1,0.894372,2,518,14,14,13,4,20,0.927481
TR1856-c0_g1_i1,0.921429,0,237,6,6,6,3,0,0.915561
TR1857-c0_g1_i1,0.828571,0,274,11,10,9,3,0,0.941194
TR1858-c0_g1_i1,0.914286,0,230,1,1,1,0,136,0.995799
TR1858-c0_g2_i1,0.784694,1,315,15,13,12,5,6,0.900489
TR1859-c0_g1_i1,0.843265,0,245,19,14,12,8,0,0.894433
TR1860-c0_g1_i1,0.388308,0,291,66,11,10,5,0,0.0702967
TR1861-c0_g1_i1,0.706897,1,346,30,26,23,4,0,0.878571
TR1862-c0_g1_i1,0.325,2,248,16,8,5,2,0,0.0738965
TR1863-c0_g1_i1,0.746753,0,226,7,5,3,3,17,0.717838
TR1863-c0_g2_i1,0.891837,4,225,11,9,8,1,6,0.420746
TR1864-c0_g1_i1,0.9,0,443,59,58,56,34,0,0.826211
TR1865-c0_g1_i1,0.862733,3,465,21,21,18,11,63,0.235887
TR1865-c0_g2_i1,0.891304,3,465,24,23,20,11,0,0.301347
TR1866-c0_g1_i1,0.761259,0,662,25,24,23,15,11,0.386068
TR1866-c0_g2_i1,0.80102,0,580,12,12,12,4,52,0.984132
TR1867-c0_g1_i1,0.814643,0,580,40,34,31,15,3,0.898106
TR1868-c0_g1_i1,0.814286,1,321,3,1,1,0,16,0.633966
TR1868-c0_g2_i1,0.919388,4,322,12,10,10,3,15,0.657237
TR1869-c0_g1_i1,0.691633,20,366,51,22,21,0,2,0.423638
TR1869-c0_g2_i1,0.825232,15,484,36,34,28,2,19,0.927659
TR1870-c0_g1_i1,0.834921,0,237,17,17,17,6,0,0.910345
TR1871-c0_g1_i1,0.872727,0,354,16,15,15,8,0,0.824533
TR1872-c0_g1_i1,0.854202,1,381,33,32,30,15,3,0.817601
TR1873-c0_g1_i1,0.932653,2,399,6,6,6,3,43,0.969234
TR1873-c0_g2_i1,0.8,0,297,0,0,0,0,203,0.266986
TR1874-c0_g1_i1,0.44872,3,467,7,3,3,0,7,0.191344
TR1874-c0_g2_i1,0.936364,0,576,9,9,9,4,174,0.979553
TR1874-c0_g2_i2,0.757143,0,576,2,1,1,0,342,0.996228
TR1875-c0_g1_i1,0.852077,0,902,71,71,64,32,0,0.929584
TR1876-c0_g1_i1,0.820635,0,377,19,17,14,7,0,0.913496
TR1877-c0_g1_i1,0.472735,0,716,38,34,34,16,0,0.435653
TR1878-c0_g1_i1,0.878341,13,316,22,22,19,6,0,0.655709
TR1878-c0_g2_i1,0.872768,9,317,27,22,16,5,3,0.313804
TR1879-c0_g1_i1,0.864286,0,247,2,2,2,0,146,0.948893
TR1879-c0_g2_i1,0.422701,1,422,46,10,9,3,0,0.828828
TR1880-c0_g1_i1,0.500493,0,389,43,35,30,14,0,0.253655
TR1881-c0_g1_i1,0.842857,2,247,4,4,3,0,0,0.975215
TR1881-c0_g2_i1,0.880952,0,248,1,1,0,0,44,0.973101
TR1882-c0_g1_i1,0.866234,1,389,10,10,9,6,44,0.720695
TR1882-c0_g2_i1,0.901786,2,472,5,4,4,2,18,0.988698
TR1882-c0_g2_i2,0.837594,4,473,11,5,4,0,29,0.935744
TR1882-c0_g3_i1,0.842017,1,389,26,24,21,8,29,0.357372
TR1883-c0_g1_i1,0.92987,0,553,4,4,4,3,170,0.993644
TR1883-c0_g2_i1,0.918487,1,554,16,16,16,10,0,0.86492
TR1884-c0_g1_i1,0.801681,0,237,16,15,15,3,0,0.916967
TR1885-c0_g1_i1,0.857143,0,299,3,0,0,0,123,0.96298
TR1885-c0_g1_i2,0.802721,7,298,11,9,9,1,1,0.68535
TR1885-c0_g2_i1,0.571429,2,226,4,2,2,0,127,0.93939
TR1886-c0_g1_i1,0.860897,1,709,67,65,60,38,23,0.860336
TR1887-c0_g1_i1,0.250463,56,335,439,70,10,3,45,0.619878
TR1888-c0_g1_i1,0.836735,3,249,10,9,5,2,0,0.916384
TR1888-c0_g2_i1,0.825397,2,249,9,7,4,2,22,0.933974
TR1889-c0_g1_i1,0.885714,0,560,24,23,22,15,0,0.917379
TR1890-c0_g1_i1,0.506702,0,749,55,46,44,20,2,0.630313
TR1891-c0_g1_i1,0.456429,2,423,42,28,24,17,0,0.659434
TR1892-c0_g1_i1,0.898157,0,842,94,94,86,55,0,0.310925
TR1893-c0_g1_i1,0.804969,0,579,24,21,17,12,0,0.95418
TR1894-c0_g1_i1,0.835023,7,386,25,24,22,7,20,0.421026
TR1894-c0_g2_i1,0.638095,4,321,5,5,2,0,9,0.339152
TR1895-c0_g1_i1,0.907792,0,240,6,6,6,6,0,0.658362
TR1895-c0_g2_i1,0.90084,2,505,17,17,14,5,10,0.889073
TR1896-c0_g1_i1,0.780612,1,292,17,16,10,6,0,0.795651
TR1897-c0_g1_i1,0.876923,0,356,5,5,5,3,0,0.160683
TR1897-c0_g2_i1,0.859864,0,357,8,7,7,3,1,0.304522
TR1898-c0_g1_i1,0.882093,0,454,36,36,34,18,6,0.883179
TR1899-c0_g1_i1,0.825259,3,514,39,36,28,15,0,0.896991
TR1900-c0_g1_i1,0.912892,0,323,22,21,18,12,0,0.862013
TR1901-c0_g1_i1,0.893023,0,259,20,19,19,12,2,0.885255
TR1902-c0_g1_i1,0.85,5,468,6,6,5,1,86,0.927088
TR1902-c0_g2_i1,0.774026,3,468,6,5,4,2,47,0.763475
TR1903-c0_g1_i1,0.992857,0,545,2,2,2,2,389,0.994726
TR1903-c0_g1_i2,0.338312,0,527,1,1,1,0,93,0.420888
TR1903-c0_g1_i3,0.302338,3,500,3,3,3,0,40,0.230193
TR1903-c0_g1_i4,0.384942,3,527,17,5,5,0,11,0.321658
TR1903-c0_g1_i5,0.360248,2,500,6,3,2,0,272,0.434061
TR1903-c0_g1_i6,0.961224,0,545,7,7,7,4,374,0.848505
TR1904-c0_g1_i1,0.627036,6,234,267,251,150,53,0,0.317978
TR1905-c0_g1_i1,0.9,1,283,3,3,2,1,70,0.659881
TR1905-c0_g2_i1,0.76,0,333,2,1,1,0,37,0.99563
TR1905-c0_g3_i1,0.897959,1,295,1,1,1,0,2,0.94288
TR1906-c1_g1_i1,0.901587,0,289,11,8,7,2,0,0.940238
TR1907-c0_g1_i1,0.860714,0,251,3,3,3,2,9,0.521486
TR1907-c0_g2_i1,0.849796,1,736,36,34,31,14,8,0.565903
TR1908-c0_g1_i1,0.842236,0,316,13,11,10,4,0,0.937027
TR1909-c0_g1_i1,0.794864,0,456,43,40,38,16,0,0.708984
TR1910-c0_g1_i1,0.838961,2,233,6,6,6,1,62,0.975246
TR1910-c0_g2_i1,0.841758,0,234,7,7,5,4,12,0.162323
TR1911-c0_g1_i1,0.865546,0,243,9,7,6,2,40,0.960331
TR1911-c0_g2_i1,0.885714,0,242,11,10,8,7,0,0.897727
TR1912-c0_g1_i1,0.703401,3,272,6,4,4,1,0,0.935912
TR1912-c0_g2_i1,1,1,235,1,1,1,0,60,0.997424
TR1913-c0_g1_i1,0.692308,0,225,13,9,7,4,0,0.915822
TR1914-c0_g1_i1,0.954622,7,479,18,18,18,8,20,0.155268
TR1914-c0_g1_i2,0.93913,4,476,4,4,4,0,7,0.958087
